index,Date,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
531,2017-12-07,2657.445425346393,2658.0353388336316,2663.370842200892,2650.799928949534,3431309059.8288383,3477989764.6757812,3403958195.396243,2653.5747316223715,2621.5848721546295,2640.752651445594,23.764574720623386,58.19383727660387,25.669481038548785
532,2017-12-08,2658.671509716366,2659.542723672592,2665.4650252199685,2651.7728604071926,3304166104.6939435,3434477719.936877,3392206026.9601126,2655.829066307636,2625.640130151075,2643.509398871867,23.433660443829922,61.64057482884304,25.962876311591437
533,2017-12-11,2659.7299038027677,2660.805738244523,2667.3767973045533,2652.562932550905,3280415518.1099315,3400315038.953112,3375534164.496785,2657.7179497544066,2629.5847501622384,2646.0048611689285,22.991777157578326,66.25547403833042,26.56887683055354
534,2017-12-12,2660.7183307864016,2661.9142608409916,2669.178928747799,2653.2761550431155,3427279243.5236964,3389929454.9847617,3362204752.5353827,2659.3011458353135,2633.388645622713,2648.268471879309,22.46240662536229,67.59383449978644,27.46825947516225
535,2017-12-13,2661.7409749165568,2662.967855479408,2670.9512459779935,2654.0245743278115,3629680923.2738485,3414570169.886052,3362066018.702056,2660.6531834142293,2637.028375019542,2650.3411646542704,21.873254240130336,62.07769587003792,28.37944865824388
536,2017-12-14,2662.9053939034116,2664.0721130310126,2672.778322884697,2654.9239736238883,3718705205.1054645,3472049398.941377,3377315627.262112,2661.8605382537053,2640.4882373500477,2652.274123000292,21.255287883243,48.93965349461257,28.360068461805106
537,2017-12-15,2664.3196965919074,2665.3351538855363,2674.7468851755575,2656.08987079511,3661973173.1015577,3543610812.6228995,3401043620.678108,2663.0190242962944,2643.7610827457042,2654.127288168233,20.64172257156497,59.500668704083175,28.8049235898811
538,2017-12-18,2666.0816330017833,2666.8644333106986,2676.94059859007,2657.6283200899584,3578845273.113249,3603296763.623563,3424931250.6360855,2664.2307633095293,2646.8488826196294,2655.966418142625,20.066329034467344,61.97218688338855,29.751984635331088
539,2017-12-19,2668.2813290057134,2668.756065421573,2679.435783358191,2659.6338349275093,3569119037.224383,3631664722.3637,3446436880.399531,2665.599124225646,2649.76266809477,2657.8610198138695,19.562320342929524,52.42997190154194,30.22649756275022
540,2017-12-20,2670.9936668984756,2671.097288008603,2682.301758307058,2662.1843769956486,3576846047.8826375,3621097747.2854586,3466853650.2253675,2667.225010731485,2652.5222782564497,2659.881427057655,19.160878147638414,46.087349504426705,30.306764750350624
541,2017-12-21,2674.276140053711,2673.959345256291,2685.594671196713,2665.3391339103414,3468410293.794669,3571038765.023299,3483908779.118551,2669.2024571765405,2655.1557502665087,2662.0959982878176,18.889850033823677,47.33154696916922,30.44910804966341
542,2017-12-22,2678.165060700157,2677.394952501695,2689.356224192002,2669.132940823023,3222050536.979597,3483054237.7989073,3489607074.018744,2671.614416899772,2657.698231573703,2664.5681617358696,18.772464411789315,46.644118021432995,30.226433118612796
543,2017-12-26,2682.674355267621,2681.434534502734,2693.6119857383997,2673.5771336996086,2982660944.7420983,3363817372.1246767,3477255929.659793,2674.528437138179,2660.1906386246783,2667.3537299715235,18.8262802071813,48.005420972891635,30.005050856206953
544,2017-12-27,2687.794305165558,2686.086343328028,2698.36865219576,2678.655897672794,2903967524.4292183,3230787069.5656443,3449348453.7511787,2677.99449271947,2662.6780806717315,2670.4984338475288,19.06232812754115,48.550095150248794,29.94877478641486
545,2017-12-28,2693.489336740364,2691.332701284578,2703.6128128211126,2684.3266803457927,2974291779.3192406,3110276215.852965,3416209660.799998,2682.041575374665,2665.2080162932366,2674.035495831042,19.484335961396937,50.17600069837135,30.00300950075928
546,2017-12-29,2699.6997318647673,2697.131417462514,2709.311520599934,2690.5207648364735,3044158228.0301557,3025425802.700062,3386625932.8351297,2686.67598981591,2667.828429217131,2677.983839836231,20.088341300280263,36.26284325061862,29.189537119904735
547,2018-01-02,2706.342797313522,2703.415242870911,2715.411439865939,2697.1445446933935,3017470689.9947314,2984509833.3030887,3361413150.9154434,2691.8800478897533,2670.5856388483635,2682.3467563711984,20.862569036909008,48.702372561750984,28.66510645462422
548,2018-01-03,2713.3120781893167,2710.0945961656985,2721.8408876942894,2704.0815745968766,2963356803.4162145,2980649005.037912,3337019544.934816,2697.612060222346,2673.522302606115,2687.1106520355243,21.78736167493662,59.81238095149436,29.145917579941894
